sentence,image_1,image_2,label_image1,label_image2
Man walks around lake.,"[0.27965858578681946, -0.19870691001415253, 0.28203117847442627, -0.08841486275196075, 0.2503502368927002, -0.12379315495491028, 0.018604649230837822, -0.2892605662345886, -0.2469310611486435, 0.06233084946870804, 0.17865625023841858, 0.08143892139196396, 0.3347818851470947, -0.22519363462924957, 0.5655831098556519, -0.23771806061267853, 0.8021911978721619, -0.18246950209140778, 0.05116938799619675, 0.39963391423225403, 0.2258518636226654, 0.1023881584405899, -0.01394207589328289, 0.06095555052161217, -0.4501936733722687, -0.2457539439201355, -0.2240620255470276, -0.15165971219539642, 0.17836636304855347, -0.006169343367218971, 0.5515987873077393, 0.28680506348609924, 0.25176000595092773, 0.05313057452440262, -0.2494346797466278, -0.041431963443756104, -0.3950299322605133, -0.36501601338386536, 0.02974763885140419, 0.3877185881137848]","[0.4809536039829254, -0.2531322240829468, 0.3285418152809143, 0.28239700198173523, 0.10078274458646774, -0.11685009300708771, -0.12726329267024994, -0.5430825352668762, -0.29273948073387146, -0.0999026820063591, 0.4401108920574188, -0.30529943108558655, 0.34125998616218567, -0.26106375455856323, 0.6614251732826233, 0.4031278192996979, 0.9419155120849609, -0.3924432396888733, -0.2610827088356018, 0.7417405843734741, 0.276592493057251, 0.3596622943878174, -0.32891568541526794, -0.21142403781414032, -0.35586386919021606, -0.0765652284026146, -0.42867112159729004, -0.10492292791604996, 0.060360584408044815, -0.16304290294647217, 0.10336903482675552, 0.47589799761772156, 0.16778790950775146, 0.08803194016218185, 0.09402576833963394, -0.08984288573265076, -0.07008766382932663, -0.1608775109052658, -0.47415730357170105, 0.3079995810985565]",0,1
Girls walk down the street.,"[-0.11369401961565018, 0.3568785786628723, 0.26044338941574097, -0.8344522714614868, 0.009819644503295422, 0.005851326510310173, 0.31781908869743347, -0.23714514076709747, -0.18099980056285858, 0.349618524312973, 0.3085804879665375, 0.07016982138156891, 0.043014366179704666, -0.2233729213476181, 0.44216805696487427, 0.3429785370826721, 0.9446879029273987, -0.19439086318016052, 0.31921645998954773, 0.810128927230835, 0.31032565236091614, 0.4424932599067688, -0.4121447801589966, -0.3560686707496643, -0.18884395062923431, -0.4836047887802124, -0.37776005268096924, -0.2740168571472168, 0.35026898980140686, -0.09378714859485626, 0.09592724591493607, 0.5448567867279053, 0.008101098239421844, -0.6403833031654358, -0.33117377758026123, -0.26257243752479553, -0.5779751539230347, -0.22254571318626404, 0.08355550467967987, 0.06006062775850296]","[0.14051561057567596, 0.024799158796668053, -0.00322662852704525, -0.3676988184452057, -0.3317139148712158, -0.41058680415153503, 0.48954737186431885, -0.3411012887954712, -0.4041827917098999, -0.005284378305077553, 0.37071388959884644, 0.0030952394008636475, 0.1287800669670105, -0.3508666753768921, 0.44966208934783936, 0.19644851982593536, 0.3498085141181946, -0.2463502287864685, -0.41059595346450806, 1.1101447343826294, 0.6207950115203857, 0.562079131603241, -0.3593584895133972, -0.24781475961208344, -0.2436177283525467, -0.25553634762763977, -0.2705652713775635, -0.32646435499191284, 0.07726965844631195, 0.4212813079357147, 0.43717703223228455, 0.5689905881881714, -0.3600061535835266, -0.3185805380344391, 0.016873424872756004, 0.01650676503777504, -0.5766470432281494, 0.15233980119228363, -0.08345131576061249, 0.18939360976219177]",0,1
Woman walks on road.,"[-0.18598778545856476, 0.31730157136917114, 0.22206856310367584, -0.2175477147102356, -0.6708933711051941, -0.18059740960597992, 0.17361842095851898, -0.4011370837688446, -0.18946819007396698, -0.15723291039466858, -0.444936066865921, -0.21552126109600067, -0.14478105306625366, -0.022092608734965324, 0.5693545937538147, 0.31571438908576965, 0.5744513869285583, -0.1937655806541443, -0.20076918601989746, 0.8044400811195374, 0.24017761647701263, 0.28204822540283203, -0.24526624381542206, 0.03560551628470421, -0.32171958684921265, -0.0887039452791214, -0.11901649832725525, -0.4747922420501709, -0.06437261402606964, 0.18473774194717407, 0.2061973661184311, 0.7328579425811768, -0.307456910610199, -0.052679888904094696, 0.14162641763687134, 0.14703825116157532, -0.49786415696144104, 0.23652486503124237, -0.3277270793914795, 0.1630568504333496]","[-0.2018195539712906, 0.1516917198896408, -0.06144503504037857, -0.3032032251358032, -0.3056771755218506, -0.1656147539615631, 0.48692405223846436, -0.3850352168083191, -0.18561309576034546, -0.11002673953771591, 0.03660854697227478, 0.023350045084953308, 0.33338242769241333, -0.3273991048336029, 0.8263700604438782, 0.04610065370798111, 0.6315197348594666, -0.2554166913032532, -0.12854307889938354, 0.7854916453361511, 0.24931852519512177, 0.30515414476394653, -0.44283977150917053, -0.2083091288805008, -0.8348522782325745, -0.4279716908931732, 0.29171621799468994, -0.3377053737640381, 0.02262089028954506, 0.20425932109355927, 0.3918144404888153, 0.6810267567634583, -0.07437407225370407, -0.005209961906075478, -0.2752434015274048, -0.21398921310901642, -0.2666040062904358, 0.029180170968174934, 0.14429260790348053, 0.13732275366783142]",0,1
Person plays with ball on beach.,"[0.23043809831142426, -0.017958322539925575, -0.23459677398204803, -0.0857844203710556, -0.10623686015605927, -0.39950329065322876, 0.17001359164714813, -0.3839370310306549, -0.5035183429718018, 0.043443016707897186, 0.2107279747724533, -0.10826477408409119, -0.06524203717708588, -0.31895938515663147, 0.4757137894630432, 0.16572047770023346, 0.6139405369758606, -0.056430719792842865, -0.18984538316726685, 0.5680564641952515, 0.6739848256111145, 0.05229051411151886, -0.30027663707733154, -0.46723562479019165, -0.5322901010513306, -0.399429589509964, -0.18924206495285034, -0.018726134672760963, 0.3215806484222412, 0.1355384737253189, 0.32615065574645996, 0.7520187497138977, -0.40023642778396606, 0.023141784593462944, 0.00536688044667244, -0.07626186311244965, -0.3641504943370819, 0.06826595962047577, -0.026152368634939194, 0.019710369408130646]","[0.4424647390842438, -0.15622559189796448, -0.3440987467765808, -0.03781513869762421, 0.014811421744525433, 0.2503776550292969, 0.12437383830547333, -0.6610545516014099, -0.4210716784000397, 0.1487763226032257, -0.0664152204990387, -0.2593744397163391, 0.11055897176265717, -0.32550856471061707, 0.5149137377738953, -0.119542196393013, 0.8689729571342468, -0.34818190336227417, 0.2771620750427246, 0.6224730014801025, 0.8053052425384521, 0.7473804354667664, -0.02579645626246929, -0.20046360790729523, -0.340962678194046, -0.5426628589630127, 0.18291060626506805, -0.21463169157505035, 0.40526923537254333, 0.23531369864940643, 0.5501615405082703, 0.8642598390579224, 0.3958956301212311, -0.20747940242290497, -0.39372533559799194, 0.04289796203374863, -0.1512443572282791, -0.029568536207079887, 0.44150522351264954, 0.08135666698217392]",0,1
Person takes ball to park.,"[0.16183127462863922, -0.2598055899143219, 0.07294239103794098, -0.6216982007026672, -0.16466562449932098, -0.6236398220062256, 0.15863755345344543, -0.5676007866859436, -0.2337600439786911, -0.07529764622449875, 0.12119084596633911, 0.26725926995277405, 0.4263648986816406, -0.2726568281650543, 0.7062020897865295, -0.17518585920333862, 0.669788658618927, -0.33560243248939514, -0.2047443389892578, 0.7178391218185425, 0.1346011608839035, 0.48187994956970215, -0.5319127440452576, -0.1791405826807022, -0.27168554067611694, -0.27690428495407104, -0.01132206991314888, -0.604049801826477, -0.2189539074897766, 0.2171485871076584, 0.7460704445838928, 0.6282849907875061, 0.3363648056983948, -0.5038400888442993, -0.22925615310668945, 0.06377363204956055, -0.3964150547981262, 0.1725068837404251, 0.12078660726547241, 0.2215036153793335]","[0.03983073681592941, 0.26728495955467224, -0.3765096068382263, -0.25292178988456726, -0.5898467302322388, -0.2658292055130005, 0.5531309843063354, -0.7202597260475159, -0.48766958713531494, -0.24463751912117004, 0.29960164427757263, -0.6577467322349548, -0.2458127737045288, -0.43719568848609924, 0.5838471055030823, -0.03705163300037384, 0.3984895348548889, -0.44550883769989014, 0.014017641544342041, 0.6892815232276917, 0.4297267496585846, 0.34340137243270874, 0.038172751665115356, -0.2898159623146057, -0.39931192994117737, -0.24790452420711517, -0.14891517162322998, 0.15590111911296844, 0.6876872777938843, 0.2644200623035431, 0.28510311245918274, 1.2098969221115112, -0.16305837035179138, -1.0133376121520996, -0.06570354104042053, -0.7028330564498901, 0.022168338298797607, -0.10538040101528168, 0.33799266815185547, -0.08967790752649307]",0,1
Player runs with ball,"[0.552902102470398, -0.08257321268320084, 0.01759449578821659, -0.7800771594047546, -0.24717091023921967, -0.13530749082565308, 0.04136666655540466, -0.2855994999408722, -0.20830810070037842, -0.06174080818891525, 0.0546383410692215, 0.031772032380104065, 0.2824799716472626, -0.2116425335407257, 0.802898645401001, -0.1192668005824089, 0.70069819688797, -0.25661659240722656, -0.16380569338798523, 0.42539092898368835, 0.4624694287776947, 0.5680415034294128, -0.30564939975738525, -0.26444560289382935, -0.2291812300682068, -0.4855862855911255, 0.2591794729232788, -0.5882267951965332, -0.11697827279567719, 0.09427589923143387, 0.5125739574432373, 0.4857817590236664, -0.136410653591156, -0.41538599133491516, -0.06283431500196457, 0.32829225063323975, -0.6615405082702637, -0.1297709196805954, 0.06175880506634712, 0.31591376662254333]","[0.180076465010643, -0.16116826236248016, 0.1505831629037857, -0.5588063597679138, -0.3761500120162964, -0.09294988960027695, 0.05108614265918732, -0.15041892230510712, -0.0830974131822586, -0.21714335680007935, 0.22631317377090454, 0.12083540856838226, 0.253137469291687, -0.2466762810945511, 0.34006059169769287, -0.2839941084384918, 0.5132734179496765, -0.21192248165607452, 0.14009109139442444, 0.38636514544487, 0.423200398683548, 0.5805653929710388, -0.07901965081691742, -0.3657751977443695, -0.38579097390174866, -0.33989331126213074, -0.06991998851299286, -0.2125886231660843, -0.04961348697543144, -0.22497625648975372, 0.36762645840644836, 0.3414829671382904, 0.18396979570388794, -0.20239751040935516, 0.013337073847651482, 0.23099000751972198, -0.42653676867485046, -0.20337171852588654, 0.16358867287635803, 0.3985764682292938]",0,1
Player takes ball.,"[-0.07033485919237137, -0.029326604679226875, 0.196811243891716, -0.5319779515266418, 0.17002198100090027, 0.12212511152029037, -0.19996881484985352, -0.5191351771354675, -0.2264937162399292, 0.065414197742939, -0.061790287494659424, -0.05469284951686859, -0.11172237992286682, 0.11279505491256714, 0.9739002585411072, -0.20253771543502808, 0.9313779473304749, -0.5588628649711609, 0.004332445561885834, 0.3612062633037567, 0.2628214359283447, 0.1246442198753357, 0.12492810189723969, 0.08275670558214188, -0.6812784075737, -0.7068979740142822, -0.0500238873064518, -0.5057040452957153, 0.32739850878715515, 0.16146811842918396, 0.3314884901046753, 0.3891395032405853, -0.014584489166736603, -0.31339284777641296, -0.3269692063331604, 0.10972705483436584, -0.2720048129558563, -0.2519785165786743, 0.01763487234711647, 0.23932820558547974]","[0.22782285511493683, 0.016625171527266502, 0.006922291591763496, -0.6915059685707092, -0.46411770582199097, 0.11420010775327682, -0.11048178374767303, -0.46412020921707153, -0.5117316246032715, -0.07280083745718002, 0.04849040508270264, 0.0693732500076294, 0.3020699620246887, -0.26207178831100464, 0.6918851733207703, -0.38121598958969116, 0.8885937333106995, -0.5149503946304321, -0.05573407560586929, 0.2928508222103119, 0.48216405510902405, 0.6212449669837952, 0.17348648607730865, -0.19239306449890137, -0.32920438051223755, -0.3542005717754364, 0.20011496543884277, -0.28500109910964966, -0.19785305857658386, -0.0273600984364748, 0.46378034353256226, 0.45918962359428406, 0.14976748824119568, -0.176962748169899, 0.09591741859912872, 0.46537357568740845, -0.3744431436061859, 0.043060287833213806, 0.16657987236976624, 0.6016166806221008]",0,1
Girl plays with ball.,"[0.345573753118515, 0.0020478498190641403, -0.04111933708190918, 0.2616328001022339, -0.30348747968673706, -0.13478869199752808, 0.14118416607379913, -0.13344912230968475, -0.4994102418422699, -0.0791761502623558, 0.21794018149375916, -0.05076169967651367, 0.44787129759788513, -0.3279655873775482, 0.7348029017448425, -0.1402842253446579, 0.6092663407325745, -0.3334132730960846, 0.14400559663772583, 0.7107989192008972, 0.2665281295776367, 0.5639861822128296, -0.14545585215091705, -0.4817497134208679, -0.6695975065231323, -0.4828692674636841, 0.04631456360220909, -0.3986363410949707, -0.017107408493757248, 0.21326975524425507, 0.5233616828918457, 0.7593435049057007, -0.011046089231967926, -0.13050803542137146, -0.07001900672912598, 0.3912159204483032, -0.6488902568817139, 0.03708614408969879, -0.042887020856142044, 0.5708259344100952]","[0.003722330555319786, 0.07712189853191376, -0.2650803327560425, -0.2286035716533661, -0.3535880744457245, -0.3704611659049988, 0.07320931553840637, -0.47295185923576355, -0.4230491518974304, -0.012953365221619606, 0.22246769070625305, -0.12862208485603333, 0.4853924810886383, -0.02796470932662487, 0.5092244148254395, -0.010538419708609581, 0.6085496544837952, -0.13197895884513855, 0.09036283940076828, 0.5579656958580017, 0.3522054851055145, 0.05211707204580307, -0.1313314139842987, -0.17903314530849457, -0.5469769835472107, -0.18451307713985443, -0.2774256467819214, -0.471963107585907, -0.19192397594451904, 0.1698276251554489, 0.46264463663101196, 0.56975919008255, -0.1319640874862671, -0.5704571604728699, 0.0032584574073553085, -0.19446028769016266, -0.3250821828842163, 0.4064582586288452, 0.40084290504455566, 0.43121597170829773]",0,1
Girl takes ball.,"[0.007760187610983849, 0.17192813754081726, -0.7076335549354553, -0.008301764726638794, -0.24357567727565765, -0.1546863615512848, 0.15340478718280792, -0.3669902980327606, -0.4100562036037445, -0.020675742998719215, 0.27719998359680176, -0.05096381902694702, 0.47107547521591187, -0.2954021990299225, 0.39741501212120056, 0.12268242985010147, 0.48046237230300903, -0.051227353513240814, -0.1493028700351715, 0.6171330213546753, 0.12816207110881805, -0.029386527836322784, -0.24828790128231049, -0.2308424562215805, -0.5370422601699829, -0.2106419801712036, 0.15187829732894897, -0.18755654990673065, 0.27068787813186646, -0.043640390038490295, 0.390575647354126, 0.5963337421417236, -0.3236131966114044, -0.10319971293210983, -0.21662873029708862, 0.03049599938094616, -0.27166375517845154, 0.4620075225830078, 0.24066495895385742, 0.5506239533424377]","[0.25972723960876465, 0.33507099747657776, -0.02953365258872509, -0.5682546496391296, -0.22323153913021088, 0.03410816937685013, 0.4880214333534241, -0.5937597155570984, -0.41451987624168396, -0.07702752202749252, -0.30915123224258423, 0.5400455594062805, 0.6491879224777222, -0.16464124619960785, 0.27261704206466675, 0.052511535584926605, 0.7634630799293518, -0.7716906070709229, 0.26224076747894287, 0.8548645973205566, 0.6877689361572266, 0.7634413838386536, -0.6161747574806213, -0.4914248585700989, -0.44533777236938477, -0.6182813048362732, 0.06378637254238129, -0.21443182229995728, 0.10513895750045776, 0.3783230185508728, -0.20935648679733276, 0.8154199123382568, -0.2038148045539856, -0.5240172147750854, -0.20407992601394653, 0.08059359341859818, -0.33859750628471375, 0.1699770838022232, -0.31823524832725525, 0.05218055099248886]",0,1
Girl sits on ball.,"[0.19977426528930664, 0.059213005006313324, -0.471080482006073, -0.4163086414337158, -0.06578269600868225, -0.012336144223809242, 0.2314877063035965, -0.5119996666908264, -0.15391957759857178, 0.13135623931884766, 0.14785875380039215, -0.0532098114490509, 0.3097003698348999, -0.19584797322750092, 0.5621994733810425, 0.1427469700574875, 0.5490711331367493, -0.35322391986846924, -0.20677337050437927, 0.39667341113090515, 0.36912140250205994, 0.2942887544631958, -0.4732772409915924, -0.08296175301074982, -0.353405624628067, -0.10023289173841476, 0.3303895592689514, -0.19617357850074768, 0.01816171035170555, 0.1823483556509018, 0.46567603945732117, 0.41638708114624023, 0.16869521141052246, 0.2989323139190674, -0.05466069281101227, -0.16275770962238312, -0.044975459575653076, 0.05985291302204132, 0.11397644877433777, -0.12224731594324112]","[0.15781374275684357, 0.2643495798110962, -0.6485682725906372, 0.20298679172992706, -0.18436174094676971, -0.17428329586982727, 0.06871693581342697, -0.3244525194168091, -0.3471638858318329, -0.13457553088665009, 0.2410666048526764, 0.22807477414608002, 0.1711817979812622, -0.3970661163330078, 0.7012255787849426, 0.10124929249286652, 0.5440313220024109, -0.20317836105823517, -0.08267917484045029, 0.5867034792900085, 0.34204503893852234, 0.2803577184677124, -0.2827126383781433, -0.2955824136734009, -0.3511505424976349, -0.21222950518131256, -0.4104975163936615, -0.031540341675281525, 0.2587345540523529, 0.1751413494348526, 0.5525471568107605, 0.8698088526725769, -0.06550033390522003, -0.033701829612255096, -0.048440881073474884, -0.03349814563989639, -0.29057541489601135, 0.3755415976047516, 0.06767372786998749, 0.4594966471195221]",0,1
Player walks to ball,"[0.7775170803070068, -0.16674770414829254, 0.18788641691207886, -0.4825279712677002, -0.2199256867170334, -0.28980231285095215, 0.09263236820697784, -0.31014806032180786, -0.4802478551864624, 0.34259912371635437, 0.0915648341178894, 0.18470627069473267, 0.2022394835948944, -0.3340770900249481, 0.614418089389801, -0.1270958036184311, 1.1306345462799072, -0.456687331199646, 0.28055068850517273, 0.703427791595459, 0.460138201713562, 0.38847994804382324, -0.047581881284713745, -0.5130610466003418, -0.22224120795726776, -0.529188334941864, -0.15680646896362305, -0.32903438806533813, -0.004398982971906662, 0.24458624422550201, 0.29950234293937683, 0.5418254137039185, -0.057640813291072845, -0.5575422048568726, -0.3812286853790283, 0.11037439852952957, -0.5917832255363464, -0.3386031687259674, -0.10137319564819336, 0.38067278265953064]","[0.4071809649467468, -0.2097611278295517, -0.22949223220348358, -0.15216290950775146, -0.2933994233608246, 0.4160642623901367, 0.06651652604341507, -0.702652633190155, -0.20431898534297943, -0.032377906143665314, 0.07708290219306946, 0.03377324342727661, 0.5178592801094055, -0.35308942198753357, 0.769970715045929, 0.5237141847610474, 0.4960739016532898, -0.3183804750442505, -0.08938949555158615, 1.1228739023208618, 0.5193501710891724, 0.23638276755809784, -0.2078954130411148, -0.04557271674275398, -0.4196295142173767, -0.8656591176986694, 0.5430992841720581, -0.5339647531509399, -0.0036566592752933502, 0.22717683017253876, 0.8338376879692078, 0.3448135554790497, -0.20449328422546387, -0.21048720180988312, -0.12956057488918304, -0.20099012553691864, -0.7659695148468018, 0.4230909049510956, 0.4233696162700653, 0.09315713495016098]",0,1
Woman carries dog.,"[-0.17853127419948578, -0.24891521036624908, -0.6528316140174866, -0.14147856831550598, -0.4883010685443878, -0.4671418070793152, -0.06235627830028534, -0.5946277379989624, -0.11580009758472443, -0.24088168144226074, -0.07815960049629211, -0.8700143098831177, 0.2097693383693695, -0.20842106640338898, 0.8659813404083252, 0.26427164673805237, 1.0617152452468872, -0.2633008360862732, -0.23662737011909485, 0.766200065612793, 0.18113267421722412, -0.15279313921928406, -0.35203656554222107, -0.23446038365364075, -0.43998345732688904, 0.15946555137634277, 0.024281706660985947, -0.5621736645698547, -0.2604866623878479, 0.06976859271526337, 0.14588429033756256, 0.857496976852417, 0.5916343331336975, -0.2796095013618469, 0.2388690710067749, 0.17406480014324188, -0.20677895843982697, 0.20286627113819122, 0.34522613883018494, 0.5379424095153809]","[-0.47140905261039734, 0.2545168101787567, 0.026784734800457954, -0.07928276062011719, -0.26777416467666626, -0.11103006452322006, 0.18970200419425964, -0.22228752076625824, 0.17618736624717712, -0.06322108954191208, 0.08216079324483871, -0.28863856196403503, 0.5030966997146606, -0.16368651390075684, 0.4858555495738983, -0.08431708067655563, 1.080920696258545, -0.9219316840171814, -0.0296730175614357, 0.6593228578567505, 0.06946106255054474, -0.2482566386461258, 0.23535983264446259, -0.033038247376680374, -0.5898615121841431, -0.5102396607398987, 0.17711515724658966, -0.38866549730300903, 0.08314764499664307, 0.10048618912696838, 0.007830886170268059, 0.507820188999176, 0.2781006693840027, -0.3849464952945709, -0.14777594804763794, -0.10372941941022873, -0.4387036859989166, 0.18011091649532318, -0.017978142946958542, 0.22599786520004272]",0,1
Person carries another person.,"[0.17692039906978607, -0.20087482035160065, 0.06810235977172852, -0.40950798988342285, 0.10438522696495056, -0.040520764887332916, 0.5405431985855103, -0.676386833190918, -0.19266857206821442, -0.39664265513420105, 0.016866208985447884, 0.47524407505989075, -0.03562147542834282, 0.08648720383644104, 0.4607337713241577, -0.20239250361919403, 0.7256736159324646, 0.18090827763080597, 0.017093472182750702, 0.2969174385070801, 0.2522755563259125, 0.22769947350025177, -0.06285591423511505, -0.23325492441654205, -0.17326407134532928, -0.47072383761405945, 0.1793908327817917, 0.11215712875127792, -0.021984126418828964, -0.10537663102149963, 0.7673163414001465, -0.09585067629814148, 0.11225170642137527, 0.13149572908878326, 0.04660356789827347, 0.006790151819586754, -0.1902695745229721, 0.2624747157096863, -0.37287232279777527, 0.2041587233543396]","[-0.1718321293592453, -0.225640669465065, -0.5862999558448792, -0.28476622700691223, -0.18458791077136993, -0.18153975903987885, 0.41797396540641785, -0.23371292650699615, -0.1438828706741333, 0.22385987639427185, 0.04626503586769104, -0.43293651938438416, -0.053490813821554184, 0.19711174070835114, 0.23188455402851105, -0.11952918022871017, 0.28334760665893555, -0.5097671151161194, -0.2456432282924652, 0.4880271852016449, 0.6390764713287354, 0.12086410820484161, -0.7363837361335754, 0.04732660576701164, -0.11049015820026398, -0.2402840256690979, 0.005912166088819504, -0.10404159873723984, -0.25536689162254333, 0.03549988567829132, -0.00014838017523288727, 0.554262101650238, -0.4067257046699524, -0.05138725787401199, 0.43798553943634033, -0.39084336161613464, -0.27360326051712036, 0.13044816255569458, -0.10029569268226624, 0.026194654405117035]",0,1
Man carries a child.,"[0.47969433665275574, 0.1180003210902214, 0.19205404818058014, -0.2922811508178711, -0.0008281627669930458, 0.0192918311804533, 0.3158683776855469, -0.7074124217033386, -0.1611839234828949, 0.07858473807573318, 0.12658125162124634, 0.43002936244010925, 0.4459877908229828, 0.4056175649166107, 0.5007070302963257, 0.4495824873447418, 0.6294683814048767, -0.29929691553115845, -0.013670600950717926, 0.6644158959388733, 0.07997886836528778, 0.24151578545570374, -0.3040924370288849, -0.3334309458732605, -0.6011595726013184, -0.17644226551055908, 0.26950177550315857, -0.1975456029176712, -0.039083000272512436, 0.09962096810340881, 0.20554643869400024, 0.35948655009269714, 0.19589856266975403, -0.16048181056976318, -0.6159528493881226, 0.01754971407353878, 0.2219165563583374, -0.10358782857656479, 0.09190508723258972, 0.21636217832565308]","[0.1415797621011734, -0.0027092937380075455, 0.04853886365890503, -0.335321307182312, -0.13154438138008118, 0.20114366710186005, 0.575029730796814, -0.27052560448646545, -0.4777162969112396, -0.1667797565460205, 0.10740363597869873, -0.4494524598121643, 0.42198309302330017, 0.060634247958660126, 0.6408398747444153, 0.12627679109573364, 0.8584147691726685, -0.14985837042331696, 0.24352547526359558, 0.4223271906375885, 0.7077180743217468, -0.04752863198518753, -0.2057361751794815, -0.3663807213306427, -0.5569929480552673, -0.8688086271286011, -0.33167126774787903, 0.16154137253761292, 0.16526813805103302, -0.07110676169395447, -0.00565301813185215, 0.004974564537405968, 0.038740374147892, 0.2198820412158966, -0.21514180302619934, 0.1829719841480255, -0.35381659865379333, -0.11187286674976349, 0.23348143696784973, 0.18520689010620117]",0,1
Man carries a child.,"[0.47969433665275574, 0.1180003210902214, 0.19205404818058014, -0.2922811508178711, -0.0008281627669930458, 0.0192918311804533, 0.3158683776855469, -0.7074124217033386, -0.1611839234828949, 0.07858473807573318, 0.12658125162124634, 0.43002936244010925, 0.4459877908229828, 0.4056175649166107, 0.5007070302963257, 0.4495824873447418, 0.6294683814048767, -0.29929691553115845, -0.013670600950717926, 0.6644158959388733, 0.07997886836528778, 0.24151578545570374, -0.3040924370288849, -0.3334309458732605, -0.6011595726013184, -0.17644226551055908, 0.26950177550315857, -0.1975456029176712, -0.039083000272512436, 0.09962096810340881, 0.20554643869400024, 0.35948655009269714, 0.19589856266975403, -0.16048181056976318, -0.6159528493881226, 0.01754971407353878, 0.2219165563583374, -0.10358782857656479, 0.09190508723258972, 0.21636217832565308]","[0.0024182405322790146, 0.2572815418243408, -0.015191549435257912, -0.3069292902946472, -0.05607589706778526, -0.33198821544647217, 0.03162609040737152, -0.5746911764144897, -0.3940257132053375, 0.09892655164003372, 0.26312074065208435, 0.2184823453426361, 0.3333487808704376, -0.25416073203086853, 0.7190771698951721, -0.0343208909034729, 0.5769088864326477, -0.33535826206207275, -0.010542847216129303, 0.8055083751678467, 0.34506723284721375, 0.548399031162262, -0.044013798236846924, -0.11200648546218872, -0.12648548185825348, -0.26777154207229614, 0.10257820785045624, -0.1868238002061844, 0.019032496958971024, 0.06576873362064362, 0.4793654978275299, 0.4177861511707306, 0.004092700779438019, 0.017658134922385216, -0.32134371995925903, -0.10965759307146072, -0.24953679740428925, 0.08743686974048615, -0.06485466659069061, 0.6340788006782532]",0,1
Woman carries dog in bag.,"[0.14418481290340424, -0.23095351457595825, -0.009039608761668205, -0.7676863074302673, 0.024723906069993973, -0.5733591318130493, 0.42607584595680237, -0.5205450057983398, -0.4257449507713318, -0.2698492109775543, 0.15823118388652802, 0.044515252113342285, 0.07100927829742432, -0.3660498559474945, 0.18215014040470123, 0.09408050030469894, 1.4801644086837769, -0.26421138644218445, -0.17610487341880798, 0.4574553668498993, -0.14651921391487122, 0.23193567991256714, -0.2398735135793686, -0.27405858039855957, -0.29759034514427185, -0.4697677195072174, 0.06240503117442131, -0.2805308699607849, 0.004902537912130356, 0.35790878534317017, 0.24104487895965576, 0.46780648827552795, -0.3021634817123413, -0.47697582840919495, -0.20742830634117126, 0.09869855642318726, -0.5345754623413086, -0.24969203770160675, -0.2778160274028778, 0.325362890958786]","[-0.3574375808238983, 0.41271963715553284, 0.04622751474380493, -0.32345378398895264, 0.14138750731945038, -0.4616197943687439, 0.15088722109794617, -0.19264733791351318, -0.6164712905883789, 0.0406007245182991, 0.35923972725868225, -0.007915616035461426, 0.26210907101631165, -0.2384200543165207, 0.981145977973938, 0.14227500557899475, 1.1319702863693237, -0.534841001033783, -0.22287258505821228, 0.9673491716384888, -0.3889285624027252, -0.147199809551239, -0.08392348885536194, 0.16607601940631866, -0.7043533325195312, 0.1413419097661972, -0.17460592091083527, -0.08399277925491333, -0.3352837562561035, 0.4980039596557617, 0.36029356718063354, 0.7846928834915161, 0.11719993501901627, -0.8223316073417664, 0.007541252300143242, 0.4655457139015198, -0.4990895688533783, 0.14038832485675812, 0.2652163505554199, -0.02242668718099594]",0,1
Woman carries dog in bag.,"[0.14418481290340424, -0.23095351457595825, -0.009039608761668205, -0.7676863074302673, 0.024723906069993973, -0.5733591318130493, 0.42607584595680237, -0.5205450057983398, -0.4257449507713318, -0.2698492109775543, 0.15823118388652802, 0.044515252113342285, 0.07100927829742432, -0.3660498559474945, 0.18215014040470123, 0.09408050030469894, 1.4801644086837769, -0.26421138644218445, -0.17610487341880798, 0.4574553668498993, -0.14651921391487122, 0.23193567991256714, -0.2398735135793686, -0.27405858039855957, -0.29759034514427185, -0.4697677195072174, 0.06240503117442131, -0.2805308699607849, 0.004902537912130356, 0.35790878534317017, 0.24104487895965576, 0.46780648827552795, -0.3021634817123413, -0.47697582840919495, -0.20742830634117126, 0.09869855642318726, -0.5345754623413086, -0.24969203770160675, -0.2778160274028778, 0.325362890958786]","[-0.03867063671350479, 0.049586229026317596, 0.2562960386276245, -0.030456632375717163, -0.033504679799079895, -0.4493272602558136, 0.4124751389026642, -0.5836948156356812, -0.12780605256557465, 0.018129920586943626, 0.23090218007564545, -0.663377583026886, 0.33546629548072815, -0.03234130144119263, 0.9200442433357239, 0.11567995697259903, 1.0446306467056274, -1.071544885635376, -0.33646517992019653, 0.7902199029922485, 0.585529088973999, -0.22629572451114655, 0.1471700221300125, 0.6065622568130493, -0.2296290546655655, -0.4784441590309143, 0.2919793128967285, -0.15999405086040497, 0.05555141344666481, 0.43318143486976624, 0.7464867830276489, 0.6509246826171875, 0.2670876979827881, -0.8644564747810364, -0.06580228358507156, -0.26663124561309814, -0.11449749767780304, -0.026142073795199394, 0.6352512240409851, 0.3643908202648163]",0,1
